20160125_163235;MEM2.1;CPU2;MEM2.2;-;T1;T2;T3;T4;V1;V2;V3;V4;
59555022;1.659;2.627;1.553;0.000;31.1;31.1;31.1;31.1;12.58;12.38;12.45;0.00;
59555032;1.334;1.927;1.224;0.000;31.1;31.1;31.1;31.1;12.58;12.38;12.45;0.00;
59555042;1.358;1.982;1.248;0.000;31.1;31.1;31.1;31.1;12.58;12.38;12.45;0.00;
59555052;1.414;2.118;1.283;0.000;31.1;31.1;31.1;31.1;12.58;12.38;12.45;0.00;
59555062;1.315;1.842;1.216;0.000;31.1;31.1;31.1;31.1;12.58;12.38;12.45;0.00;
59555072;1.275;1.852;1.232;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.45;0.00;
59555082;1.550;2.529;1.514;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.45;0.00;
59555092;1.357;2.138;1.302;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.45;0.00;
59555102;1.416;2.212;1.341;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.45;0.00;
59555112;1.656;2.697;1.502;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.45;0.00;
59555122;1.412;2.118;1.310;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.45;0.00;
59555132;1.452;2.165;1.334;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.45;0.00;
59555142;1.522;2.255;1.392;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.45;0.00;
59555152;1.322;1.880;1.228;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.45;0.00;
59555162;1.400;2.103;1.302;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.45;0.00;
59555172;1.309;1.897;1.197;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.45;0.00;
59555182;1.293;1.850;1.220;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.45;0.00;
59555192;1.451;2.280;1.365;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.45;0.00;
59555202;1.396;2.186;1.310;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.45;0.00;
59555212;1.364;2.171;1.341;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.45;0.00;
59555222;1.495;2.417;1.400;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.45;0.00;
59555232;1.400;2.112;1.298;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.45;0.00;
59555242;1.400;2.038;1.255;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.45;0.00;
59555252;1.936;3.231;1.791;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.45;0.00;
