20160125_151014;COM;CPU1;MEM1.2;MEM1.1;T1;T2;T3;T4;V1;V2;V3;V4;
54614154;0.034;4.466;1.422;1.574;31.1;31.4;31.3;31.4;0.89;12.56;12.60;12.64;
54614164;0.034;4.704;1.537;1.726;31.1;31.4;31.3;31.4;0.89;12.56;12.60;12.64;
54614174;0.034;4.375;1.430;1.555;31.1;31.4;31.3;31.4;0.89;12.56;12.60;12.64;
54614184;0.034;4.295;1.338;1.487;31.1;31.4;31.3;31.4;0.89;12.56;12.60;12.64;
54614194;0.034;4.660;1.537;1.686;31.1;31.4;31.3;31.4;0.89;12.56;12.60;12.64;
54614204;0.034;4.232;1.325;1.468;31.1;31.4;31.3;31.4;0.88;12.56;12.62;12.65;
54614214;0.034;4.589;1.488;1.627;31.1;31.4;31.3;31.4;0.88;12.56;12.62;12.65;
54614224;0.034;4.248;1.289;1.452;31.1;31.4;31.3;31.4;0.88;12.56;12.62;12.65;
54614234;0.034;4.200;1.277;1.436;31.1;31.4;31.3;31.4;0.88;12.56;12.62;12.65;
54614244;0.034;4.522;1.440;1.600;31.1;31.4;31.3;31.4;0.88;12.56;12.62;12.65;
54614254;0.034;4.188;1.285;1.440;31.1;31.4;31.3;31.4;0.88;12.56;12.62;12.65;
54614264;0.034;4.355;1.333;1.468;31.1;31.4;31.3;31.4;0.88;12.56;12.62;12.65;
54614274;0.034;4.537;1.440;1.584;31.1;31.4;31.3;31.4;0.88;12.56;12.62;12.65;
54614284;0.034;4.153;1.261;1.440;31.1;31.4;31.3;31.4;0.88;12.56;12.62;12.65;
54614294;0.034;4.284;1.353;1.552;31.1;31.4;31.3;31.4;0.88;12.56;12.62;12.65;
54614304;0.034;4.326;1.363;1.510;31.1;31.4;31.2;31.4;0.89;12.48;12.57;12.63;
54614314;0.034;4.653;1.541;1.712;31.1;31.4;31.2;31.4;0.89;12.48;12.57;12.63;
54614324;0.034;4.637;1.513;1.696;31.1;31.4;31.2;31.4;0.89;12.48;12.57;12.63;
54614334;0.034;4.460;1.458;1.605;31.1;31.4;31.2;31.4;0.89;12.48;12.57;12.63;
54614344;0.034;4.188;1.264;1.446;31.1;31.4;31.2;31.4;0.89;12.48;12.57;12.63;
54614354;0.034;4.511;1.454;1.601;31.1;31.4;31.2;31.4;0.89;12.48;12.57;12.63;
54614364;0.034;4.547;1.470;1.633;31.1;31.4;31.2;31.4;0.89;12.48;12.57;12.63;
54614374;0.034;4.306;1.351;1.502;31.1;31.4;31.2;31.4;0.89;12.48;12.57;12.63;
54614384;0.034;4.543;1.450;1.593;31.1;31.4;31.2;31.4;0.89;12.48;12.57;12.63;
54614394;0.034;4.500;1.430;1.589;31.1;31.4;31.2;31.4;0.89;12.48;12.57;12.63;
54614404;0.037;4.355;1.376;1.588;31.1;31.4;31.3;31.3;0.93;12.55;12.62;12.62;
54614414;0.037;4.339;1.369;1.524;31.1;31.4;31.3;31.3;0.93;12.55;12.62;12.62;
54614424;0.037;4.280;1.373;1.520;31.1;31.4;31.3;31.3;0.93;12.55;12.62;12.62;
54614434;0.037;5.509;1.993;2.147;31.1;31.4;31.3;31.3;0.93;12.55;12.62;12.62;
54614444;0.037;4.359;1.353;1.500;31.1;31.4;31.3;31.3;0.93;12.55;12.62;12.62;
54614454;0.037;4.228;1.321;1.453;31.1;31.4;31.3;31.3;0.93;12.55;12.62;12.62;
54614464;0.037;4.660;1.512;1.659;31.1;31.4;31.3;31.3;0.93;12.55;12.62;12.62;
54614474;0.037;4.189;1.293;1.417;31.1;31.4;31.3;31.3;0.93;12.55;12.62;12.62;
54614484;0.037;4.217;1.285;1.425;31.1;31.4;31.3;31.3;0.93;12.55;12.62;12.62;
54614494;0.037;5.465;1.949;2.108;31.1;31.4;31.3;31.3;0.93;12.55;12.62;12.62;
54614504;0.037;4.131;1.243;1.396;31.1;31.5;31.3;31.3;0.93;12.59;12.60;12.64;
54614514;0.037;4.131;1.243;1.392;31.1;31.5;31.3;31.3;0.93;12.59;12.60;12.64;
54614524;0.037;4.445;1.382;1.567;31.1;31.5;31.3;31.3;0.93;12.59;12.60;12.64;
54614534;0.037;4.195;1.271;1.467;31.1;31.5;31.3;31.3;0.93;12.59;12.60;12.64;
54614544;0.037;4.855;1.609;1.817;31.1;31.5;31.3;31.3;0.93;12.59;12.60;12.64;
54614554;0.034;4.420;1.410;1.531;31.1;31.4;31.3;31.4;0.89;12.52;12.57;12.61;
54614564;0.034;4.451;1.418;1.602;31.1;31.4;31.3;31.4;0.89;12.52;12.57;12.61;
54614574;0.034;5.096;1.739;1.880;31.1;31.4;31.3;31.4;0.89;12.52;12.57;12.61;
54614584;0.034;4.218;1.300;1.452;31.1;31.4;31.3;31.4;0.89;12.52;12.57;12.61;
54614594;0.034;4.186;1.264;1.416;31.1;31.4;31.3;31.4;0.89;12.52;12.57;12.61;
