20160125_155338;MEM2.1;CPU2;MEM2.2;-;T1;T2;T3;T4;V1;V2;V3;V4;
57218313;1.367;2.227;1.340;0.000;31.1;31.1;31.1;31.1;12.55;12.49;12.47;0.00;
57218323;1.537;2.533;1.477;0.000;31.1;31.1;31.1;31.1;12.55;12.49;12.47;0.00;
57218333;1.454;2.274;1.308;0.000;31.1;31.1;31.1;31.1;12.55;12.49;12.47;0.00;
57218343;1.793;2.976;1.626;0.000;31.1;31.1;31.1;31.1;12.55;12.49;12.47;0.00;
57218353;1.616;2.588;1.493;0.000;31.1;31.1;31.1;31.1;12.55;12.49;12.47;0.00;
57218363;1.352;2.009;1.250;0.000;31.1;31.1;31.1;31.1;12.56;12.52;12.51;0.00;
57218373;1.569;2.465;1.423;0.000;31.1;31.1;31.1;31.1;12.56;12.52;12.51;0.00;
57218383;1.573;2.508;1.497;0.000;31.1;31.1;31.1;31.1;12.56;12.52;12.51;0.00;
57218393;1.324;1.981;1.250;0.000;31.1;31.1;31.1;31.1;12.56;12.52;12.51;0.00;
57218403;1.577;2.575;1.494;0.000;31.1;31.1;31.1;31.1;12.56;12.52;12.51;0.00;
57218413;1.297;1.906;1.183;0.000;31.1;31.1;31.1;31.1;12.56;12.52;12.51;0.00;
57218423;1.297;1.985;1.258;0.000;31.1;31.1;31.1;31.1;12.56;12.52;12.51;0.00;
57218433;1.601;2.728;1.545;0.000;31.1;31.1;31.1;31.1;12.56;12.52;12.51;0.00;
57218443;1.645;2.826;1.564;0.000;31.1;31.1;31.1;31.1;12.56;12.52;12.51;0.00;
57218453;1.652;2.732;1.505;0.000;31.1;31.1;31.1;31.1;12.56;12.52;12.51;0.00;
57218463;1.545;2.392;1.405;0.000;31.1;31.1;31.1;31.1;12.46;12.39;12.39;0.00;
57218473;1.388;2.100;1.265;0.000;31.1;31.1;31.1;31.1;12.46;12.39;12.39;0.00;
57218483;1.549;2.407;1.420;0.000;31.1;31.1;31.1;31.1;12.46;12.39;12.39;0.00;
57218493;1.545;2.395;1.424;0.000;31.1;31.1;31.1;31.1;12.46;12.39;12.39;0.00;
57218503;1.349;1.952;1.214;0.000;31.1;31.1;31.1;31.1;12.46;12.39;12.39;0.00;
57218513;1.466;2.290;1.374;0.000;31.1;31.1;31.1;31.1;12.46;12.39;12.39;0.00;
57218523;1.466;2.267;1.354;0.000;31.1;31.1;31.1;31.1;12.46;12.39;12.39;0.00;
57218533;1.313;1.964;1.226;0.000;31.1;31.1;31.1;31.1;12.46;12.39;12.39;0.00;
57218543;1.509;2.551;1.475;0.000;31.1;31.1;31.1;31.1;12.46;12.39;12.39;0.00;
57218553;1.557;2.644;1.541;0.000;31.1;31.1;31.1;31.1;12.46;12.39;12.39;0.00;
57218563;1.812;3.050;1.690;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.45;0.00;
57218573;1.419;2.187;1.306;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.45;0.00;
57218583;1.486;2.257;1.349;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.45;0.00;
57218593;1.600;2.523;1.447;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.45;0.00;
57218603;1.376;2.011;1.255;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.45;0.00;
