20160121_141331;COM;CPU1;MEM1.2;MEM1.1;T1;T2;T3;T4;V1;V2;V3;V4;
51211195;0.033;4.210;1.351;1.526;31.1;31.3;31.2;31.1;0.88;12.53;12.57;12.60;
51211205;0.033;4.380;1.466;1.597;31.1;31.3;31.2;31.1;0.88;12.53;12.57;12.60;
51211215;0.033;4.218;1.367;1.490;31.1;31.3;31.2;31.1;0.88;12.53;12.57;12.60;
51211225;0.032;4.372;1.462;1.593;31.1;31.3;31.2;31.1;0.88;12.53;12.57;12.60;
51211235;0.033;4.720;1.620;1.756;31.1;31.3;31.2;31.1;0.88;12.53;12.57;12.60;
51211245;0.033;4.147;1.309;1.474;31.1;31.3;31.2;31.1;0.88;12.52;12.58;12.60;
51211255;0.033;4.088;1.277;1.431;31.1;31.3;31.2;31.1;0.88;12.52;12.58;12.60;
51211265;0.033;4.040;1.249;1.403;31.1;31.3;31.2;31.1;0.88;12.52;12.58;12.60;
51211275;0.033;4.012;1.249;1.395;31.1;31.3;31.2;31.1;0.88;12.52;12.58;12.60;
51211285;0.033;4.044;1.257;1.383;31.1;31.3;31.2;31.1;0.88;12.52;12.58;12.60;
51211295;0.033;4.032;1.253;1.427;31.1;31.3;31.2;31.1;0.88;12.52;12.58;12.60;
51211305;0.033;4.072;1.273;1.466;31.1;31.3;31.2;31.1;0.88;12.52;12.58;12.60;
51211315;0.033;4.135;1.320;1.494;31.1;31.3;31.2;31.1;0.88;12.52;12.58;12.60;
51211325;0.032;4.570;1.586;1.732;31.1;31.3;31.2;31.1;0.88;12.52;12.58;12.60;
51211335;0.033;4.218;1.360;1.482;31.1;31.3;31.2;31.1;0.88;12.52;12.58;12.60;
51211345;0.033;4.353;1.435;1.588;31.1;31.3;31.2;31.1;0.88;12.51;12.58;12.62;
51211355;0.034;4.226;1.364;1.512;31.1;31.3;31.2;31.1;0.88;12.51;12.58;12.62;
51211365;0.033;4.175;1.344;1.477;31.1;31.3;31.2;31.1;0.88;12.51;12.58;12.62;
51211375;0.033;4.088;1.285;1.437;31.1;31.3;31.2;31.1;0.88;12.51;12.58;12.62;
51211385;0.034;4.041;1.253;1.397;31.1;31.3;31.2;31.1;0.88;12.51;12.58;12.62;
51211395;0.033;4.045;1.261;1.397;31.1;31.3;31.2;31.1;0.88;12.51;12.58;12.62;
51211405;0.033;4.021;1.225;1.377;31.1;31.3;31.2;31.1;0.88;12.51;12.58;12.62;
51211415;0.033;3.985;1.237;1.362;31.1;31.3;31.2;31.1;0.88;12.51;12.58;12.62;
51211425;0.033;4.021;1.261;1.425;31.1;31.3;31.2;31.1;0.88;12.51;12.58;12.62;
51211435;0.033;4.076;1.293;1.465;31.1;31.3;31.2;31.1;0.88;12.51;12.58;12.62;
51211445;0.034;4.531;1.547;1.701;31.1;31.3;31.2;31.1;0.90;12.50;12.55;12.58;
51211455;0.034;4.172;1.321;1.448;31.1;31.3;31.2;31.1;0.90;12.50;12.55;12.58;
51211465;0.035;4.523;1.554;1.685;31.1;31.3;31.2;31.1;0.90;12.50;12.55;12.58;
51211475;0.034;4.108;1.313;1.456;31.1;31.3;31.2;31.1;0.90;12.50;12.55;12.58;
51211485;0.035;4.097;1.305;1.444;31.1;31.3;31.2;31.1;0.90;12.50;12.55;12.58;
51211495;0.035;4.057;1.270;1.405;31.1;31.3;31.2;31.1;0.90;12.50;12.55;12.58;
51211505;0.034;4.053;1.266;1.405;31.1;31.3;31.2;31.1;0.90;12.50;12.55;12.58;
51211515;0.035;4.053;1.270;1.401;31.1;31.3;31.2;31.1;0.90;12.50;12.55;12.58;
51211525;0.035;4.014;1.254;1.381;31.1;31.3;31.2;31.1;0.90;12.50;12.55;12.58;
51211535;0.034;4.010;1.238;1.377;31.1;31.3;31.2;31.1;0.90;12.50;12.55;12.58;
51211545;0.038;3.987;1.234;1.372;31.1;31.3;31.2;31.1;0.94;12.55;12.59;12.61;
51211555;0.038;4.054;1.286;1.479;31.1;31.3;31.2;31.1;0.94;12.55;12.59;12.61;
51211565;0.038;4.403;1.484;1.642;31.1;31.3;31.2;31.1;0.94;12.55;12.59;12.61;
51211575;0.038;4.244;1.369;1.527;31.1;31.3;31.2;31.1;0.94;12.55;12.59;12.61;
51211585;0.038;4.415;1.484;1.622;31.1;31.3;31.2;31.1;0.94;12.55;12.59;12.61;
51211595;0.037;4.328;1.448;1.598;31.1;31.3;31.2;31.1;0.94;12.55;12.59;12.61;
51211605;0.038;4.228;1.353;1.483;31.1;31.3;31.2;31.1;0.94;12.55;12.59;12.61;
51211615;0.038;4.114;1.290;1.424;31.1;31.3;31.2;31.1;0.94;12.55;12.59;12.61;
51211625;0.037;4.078;1.266;1.404;31.1;31.3;31.2;31.1;0.94;12.55;12.59;12.61;
51211635;0.038;4.078;1.262;1.408;31.1;31.3;31.2;31.1;0.94;12.55;12.59;12.61;
51211645;0.033;4.075;1.291;1.425;31.1;31.3;31.2;31.1;0.88;12.54;12.56;12.59;
51211655;0.033;4.035;1.247;1.386;31.1;31.3;31.2;31.1;0.88;12.54;12.56;12.59;
51211665;0.033;3.995;1.243;1.378;31.1;31.3;31.2;31.1;0.88;12.54;12.56;12.59;
51211675;0.033;3.976;1.219;1.398;31.1;31.3;31.2;31.1;0.88;12.54;12.56;12.59;
51211685;0.033;4.403;1.445;1.643;31.1;31.3;31.2;31.1;0.88;12.54;12.56;12.59;
51211695;0.033;4.265;1.390;1.560;31.1;31.3;31.2;31.1;0.88;12.54;12.56;12.59;
51211705;0.033;4.467;1.492;1.620;31.1;31.3;31.2;31.1;0.88;12.54;12.56;12.59;
51211715;0.033;4.138;1.334;1.465;31.1;31.3;31.2;31.1;0.88;12.54;12.56;12.59;
51211725;0.033;4.324;1.425;1.548;31.1;31.3;31.2;31.1;0.88;12.54;12.56;12.59;
51211735;0.033;4.150;1.298;1.445;31.1;31.3;31.2;31.1;0.88;12.54;12.56;12.59;
51211745;0.034;4.099;1.290;1.428;31.1;31.3;31.2;31.1;0.89;12.53;12.59;12.61;
51211755;0.034;5.282;1.750;1.935;31.1;31.3;31.2;31.1;0.89;12.53;12.59;12.61;
51211765;0.034;4.740;1.564;1.705;31.1;31.3;31.2;31.1;0.89;12.53;12.59;12.61;
51211775;0.034;4.028;1.238;1.396;31.1;31.3;31.2;31.1;0.89;12.53;12.59;12.61;
51211785;0.034;4.043;1.270;1.400;31.1;31.3;31.2;31.1;0.89;12.53;12.59;12.61;
