20160125_154511;MEM2.1;CPU2;MEM2.2;-;T1;T2;T3;T4;V1;V2;V3;V4;
56711266;1.306;2.008;1.250;0.000;31.1;31.1;31.1;31.1;12.46;12.40;12.40;0.00;
56711276;1.333;2.160;1.301;0.000;31.1;31.1;31.1;31.1;12.46;12.40;12.40;0.00;
56711286;1.537;2.487;1.449;0.000;31.1;31.1;31.1;31.1;12.46;12.40;12.40;0.00;
56711296;1.466;2.312;1.359;0.000;31.1;31.1;31.1;31.1;12.46;12.40;12.40;0.00;
56711306;1.404;2.144;1.274;0.000;31.1;31.1;31.1;31.1;12.46;12.40;12.40;0.00;
56711316;1.458;2.234;1.316;0.000;31.1;31.1;31.1;31.1;12.46;12.40;12.40;0.00;
56711326;1.345;1.969;1.235;0.000;31.1;31.1;31.1;31.1;12.46;12.40;12.40;0.00;
56711336;1.486;2.323;1.398;0.000;31.1;31.1;31.1;31.1;12.46;12.40;12.40;0.00;
56711346;1.372;1.993;1.231;0.000;31.1;31.1;31.1;31.1;12.46;12.40;12.40;0.00;
56711356;1.517;2.394;1.359;0.000;31.1;31.1;31.1;31.1;12.46;12.40;12.40;0.00;
56711366;1.537;2.429;1.417;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00;
56711376;1.454;2.234;1.319;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00;
56711386;1.281;1.995;1.241;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00;
56711396;1.714;2.944;1.605;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00;
56711406;1.411;2.269;1.315;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00;
56711416;1.600;2.671;1.538;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00;
56711426;1.541;2.405;1.417;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00;
56711436;1.470;2.163;1.331;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00;
56711446;1.494;2.304;1.390;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00;
56711456;1.686;2.827;1.620;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00;
56711466;1.342;1.957;1.211;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.48;0.00;
56711476;1.468;2.271;1.357;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.48;0.00;
56711486;1.318;1.938;1.192;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.48;0.00;
56711496;1.476;2.227;1.337;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.48;0.00;
56711506;1.531;2.572;1.525;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.48;0.00;
56711516;1.385;2.251;1.317;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.48;0.00;
56711526;1.551;2.474;1.419;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.48;0.00;
56711536;1.413;2.157;1.310;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.48;0.00;
56711546;1.551;2.423;1.439;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.48;0.00;
56711556;1.733;2.940;1.588;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.48;0.00;
56711566;1.392;2.110;1.288;0.000;31.1;31.1;31.1;31.1;12.56;12.49;12.50;0.00;
56711576;1.739;2.913;1.626;0.000;31.1;31.1;31.1;31.1;12.56;12.49;12.50;0.00;
56711586;1.490;2.317;1.382;0.000;31.1;31.1;31.1;31.1;12.56;12.49;12.50;0.00;
56711596;1.550;2.431;1.429;0.000;31.1;31.1;31.1;31.1;12.56;12.49;12.50;0.00;
56711606;1.475;2.231;1.398;0.000;31.1;31.1;31.1;31.1;12.56;12.49;12.50;0.00;
56711616;1.392;2.192;1.331;0.000;31.1;31.1;31.1;31.1;12.56;12.49;12.50;0.00;
56711626;1.368;2.180;1.351;0.000;31.1;31.1;31.1;31.1;12.56;12.49;12.50;0.00;
56711636;1.403;2.270;1.335;0.000;31.1;31.1;31.1;31.1;12.56;12.49;12.50;0.00;
56711646;1.577;2.466;1.429;0.000;31.1;31.1;31.1;31.1;12.56;12.49;12.50;0.00;
56711656;1.467;2.357;1.343;0.000;31.1;31.1;31.1;31.1;12.56;12.49;12.50;0.00;
56711666;1.694;2.765;1.573;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.46;0.00;
56711676;1.355;2.007;1.256;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.46;0.00;
56711686;1.351;1.971;1.225;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.46;0.00;
56711696;1.493;2.312;1.358;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.46;0.00;
56711706;1.312;1.936;1.206;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.46;0.00;
56711716;1.300;1.935;1.226;0.000;31.1;31.1;31.1;31.1;12.52;12.48;12.47;0.00;
56711726;1.612;2.601;1.496;0.000;31.1;31.1;31.1;31.1;12.52;12.48;12.47;0.00;
56711736;1.292;2.033;1.246;0.000;31.1;31.1;31.1;31.1;12.52;12.48;12.47;0.00;
56711746;1.359;2.214;1.301;0.000;31.1;31.1;31.1;31.1;12.52;12.48;12.47;0.00;
56711756;1.537;2.468;1.410;0.000;31.1;31.1;31.1;31.1;12.52;12.48;12.47;0.00;
56711766;1.418;2.202;1.304;0.000;31.1;31.1;31.1;31.1;12.52;12.48;12.47;0.00;
56711776;1.454;2.233;1.332;0.000;31.1;31.1;31.1;31.1;12.52;12.48;12.47;0.00;
56711786;1.580;2.543;1.493;0.000;31.1;31.1;31.1;31.1;12.52;12.48;12.47;0.00;
56711796;1.363;2.018;1.234;0.000;31.1;31.1;31.1;31.1;12.52;12.48;12.47;0.00;
56711806;1.426;2.206;1.359;0.000;31.1;31.1;31.1;31.1;12.52;12.48;12.47;0.00;
56711816;1.307;1.954;1.207;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.47;0.00;
56711826;1.307;1.915;1.226;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.47;0.00;
56711836;1.472;2.247;1.344;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.47;0.00;
56711846;1.484;2.325;1.348;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.47;0.00;
56711856;1.303;2.064;1.297;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.47;0.00;
56711866;1.370;2.239;1.328;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.47;0.00;
56711876;1.480;2.345;1.391;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.47;0.00;
56711886;1.634;2.685;1.524;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.47;0.00;
56711896;1.386;2.083;1.242;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.47;0.00;
56711906;1.626;2.521;1.465;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.47;0.00;
56711916;2.268;4.273;2.093;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.43;0.00;
56711926;1.413;2.125;1.273;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.43;0.00;
56711936;1.303;1.949;1.199;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.43;0.00;
56711946;1.417;2.152;1.281;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.43;0.00;
56711956;1.315;1.949;1.210;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.43;0.00;
56711966;1.504;2.300;1.398;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.43;0.00;
56711976;1.378;2.199;1.324;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.43;0.00;
56711986;1.405;2.253;1.285;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.43;0.00;
56711996;1.567;2.499;1.441;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.43;0.00;
56712006;1.417;2.179;1.324;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.43;0.00;
56712016;1.541;2.433;1.409;0.000;31.1;31.1;31.1;31.1;12.52;12.50;12.43;0.00;
