20160125_154511;COM;CPU1;MEM1.2;MEM1.1;T1;T2;T3;T4;V1;V2;V3;V4;
56711266;0.033;4.188;1.323;1.461;31.1;31.1;31.1;31.1;0.88;12.48;12.57;12.59;
56711276;0.033;4.208;1.311;1.449;31.1;31.1;31.1;31.1;0.88;12.48;12.57;12.59;
56711286;0.033;4.500;1.446;1.584;31.1;31.1;31.1;31.1;0.88;12.48;12.57;12.59;
56711296;0.034;4.137;1.272;1.410;31.1;31.1;31.1;31.1;0.88;12.48;12.57;12.59;
56711306;0.034;4.161;1.288;1.437;31.1;31.1;31.1;31.1;0.88;12.48;12.57;12.59;
56711316;0.034;4.506;1.467;1.605;31.1;31.1;31.1;31.1;0.88;12.56;12.61;12.63;
56711326;0.033;4.149;1.240;1.375;31.1;31.1;31.1;31.1;0.88;12.56;12.61;12.63;
56711336;0.033;4.414;1.403;1.561;31.1;31.1;31.1;31.1;0.88;12.56;12.61;12.63;
56711346;0.034;4.129;1.244;1.414;31.1;31.1;31.1;31.1;0.88;12.56;12.61;12.63;
56711356;0.033;4.533;1.526;1.700;31.1;31.1;31.1;31.1;0.88;12.56;12.61;12.63;
56711366;0.033;4.660;1.514;1.688;31.1;31.1;31.1;31.1;0.88;12.56;12.61;12.63;
56711376;0.033;4.533;1.483;1.621;31.1;31.1;31.1;31.1;0.88;12.56;12.61;12.63;
56711386;0.034;4.208;1.308;1.462;31.1;31.1;31.1;31.1;0.88;12.56;12.61;12.63;
56711396;0.034;4.843;1.634;1.796;31.1;31.1;31.1;31.1;0.88;12.56;12.61;12.63;
56711406;0.033;4.248;1.320;1.462;31.1;31.1;31.1;31.1;0.88;12.56;12.61;12.63;
56711416;0.033;4.653;1.570;1.722;31.1;31.1;31.1;31.1;0.88;12.52;12.58;12.59;
56711426;0.033;4.171;1.277;1.410;31.1;31.1;31.1;31.1;0.88;12.52;12.58;12.59;
56711436;0.033;4.364;1.368;1.509;31.1;31.1;31.1;31.1;0.88;12.52;12.58;12.59;
56711446;0.033;4.443;1.420;1.568;31.1;31.1;31.1;31.1;0.88;12.52;12.58;12.59;
56711456;0.033;4.503;1.455;1.584;31.1;31.1;31.1;31.1;0.88;12.52;12.58;12.59;
56711466;0.034;4.103;1.225;1.366;31.1;31.1;31.1;31.1;0.88;12.52;12.58;12.59;
56711476;0.033;4.439;1.384;1.584;31.1;31.1;31.1;31.1;0.88;12.52;12.58;12.59;
56711486;0.033;4.246;1.352;1.532;31.1;31.1;31.1;31.1;0.88;12.52;12.58;12.59;
56711496;0.033;4.526;1.483;1.608;31.1;31.1;31.1;31.1;0.88;12.52;12.58;12.59;
56711506;0.034;4.696;1.558;1.718;31.1;31.1;31.1;31.1;0.88;12.52;12.58;12.59;
56711516;0.034;4.218;1.322;1.460;31.1;31.1;31.1;31.1;0.89;12.53;12.59;12.61;
56711526;0.034;4.269;1.333;1.499;31.1;31.1;31.1;31.1;0.89;12.53;12.59;12.61;
56711536;0.034;4.380;1.365;1.507;31.1;31.1;31.1;31.1;0.89;12.53;12.59;12.61;
56711546;0.034;4.328;1.373;1.507;31.1;31.1;31.1;31.1;0.89;12.53;12.59;12.61;
56711556;0.034;4.894;1.575;1.773;31.1;31.1;31.1;31.1;0.89;12.53;12.59;12.61;
56711566;0.034;4.075;1.258;1.384;31.1;31.1;31.1;31.1;0.89;12.53;12.59;12.61;
56711576;0.034;4.795;1.627;1.789;31.1;31.1;31.1;31.1;0.89;12.53;12.59;12.61;
