20160125_140443;MEM2.1;CPU2;MEM2.2;-;T1;T2;T3;T4;V1;V2;V3;V4;
50683030;1.526;2.550;1.473;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.47;0.00;
50683040;1.467;2.312;1.332;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.47;0.00;
50683050;1.479;2.304;1.367;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.47;0.00;
50683060;1.392;2.085;1.265;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.47;0.00;
50683070;1.396;2.081;1.297;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.47;0.00;
50683080;1.441;2.183;1.357;0.000;31.1;31.1;31.1;31.1;12.54;12.44;12.45;0.00;
50683090;1.516;2.370;1.431;0.000;31.1;31.1;31.1;31.1;12.54;12.44;12.45;0.00;
50683100;1.318;1.925;1.201;0.000;31.1;31.1;31.1;31.1;12.54;12.44;12.45;0.00;
50683110;1.346;2.046;1.244;0.000;31.1;31.1;31.1;31.1;12.54;12.44;12.45;0.00;
50683120;1.326;1.937;1.205;0.000;31.1;31.1;31.1;31.1;12.54;12.44;12.45;0.00;
50683130;1.385;2.128;1.306;0.000;31.1;31.1;31.1;31.1;12.54;12.44;12.45;0.00;
50683140;1.741;2.909;1.631;0.000;31.1;31.1;31.1;31.1;12.54;12.44;12.45;0.00;
50683150;1.547;2.581;1.467;0.000;31.1;31.1;31.1;31.1;12.54;12.44;12.45;0.00;
50683160;1.583;2.534;1.467;0.000;31.1;31.1;31.1;31.1;12.54;12.44;12.45;0.00;
50683170;1.610;2.546;1.470;0.000;31.1;31.1;31.1;31.1;12.54;12.44;12.45;0.00;
50683180;1.362;2.051;1.272;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.46;0.00;
50683190;1.630;2.576;1.511;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.46;0.00;
50683200;1.354;1.961;1.233;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.46;0.00;
50683210;1.559;2.454;1.444;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.46;0.00;
50683220;1.673;2.678;1.542;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.46;0.00;
50683230;1.351;1.988;1.221;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.42;0.00;
50683240;1.304;1.899;1.233;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.42;0.00;
50683250;1.532;2.483;1.463;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.42;0.00;
50683260;1.547;2.569;1.498;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.42;0.00;
50683270;1.453;2.355;1.322;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.42;0.00;
50683280;1.445;2.242;1.326;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.42;0.00;
50683290;1.394;2.109;1.268;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.42;0.00;
50683300;1.555;2.437;1.432;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.42;0.00;
50683310;1.422;2.148;1.311;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.42;0.00;
50683320;1.339;1.949;1.209;0.000;31.1;31.1;31.1;31.1;12.48;12.42;12.42;0.00;
50683330;1.757;2.847;1.648;0.000;31.1;31.1;31.1;31.1;12.52;12.49;12.49;0.00;
50683340;1.288;1.902;1.216;0.000;31.1;31.1;31.1;31.1;12.52;12.49;12.49;0.00;
50683350;1.300;1.902;1.209;0.000;31.1;31.1;31.1;31.1;12.52;12.49;12.49;0.00;
50683360;1.493;2.341;1.409;0.000;31.1;31.1;31.1;31.1;12.52;12.49;12.49;0.00;
50683370;1.285;1.957;1.240;0.000;31.1;31.1;31.1;31.1;12.52;12.49;12.49;0.00;
50683380;1.765;3.047;1.683;0.000;31.1;31.1;31.1;31.1;12.52;12.49;12.49;0.00;
50683390;1.442;2.306;1.346;0.000;31.1;31.1;31.1;31.1;12.52;12.49;12.49;0.00;
50683400;1.458;2.243;1.303;0.000;31.1;31.1;31.1;31.1;12.52;12.49;12.49;0.00;
50683410;1.580;2.541;1.511;0.000;31.1;31.1;31.1;31.1;12.52;12.49;12.49;0.00;
50683420;1.371;2.043;1.240;0.000;31.1;31.1;31.1;31.1;12.52;12.49;12.49;0.00;
50683430;1.349;1.985;1.257;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.47;0.00;
50683440;1.731;2.819;1.610;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.47;0.00;
50683450;1.404;2.079;1.277;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.47;0.00;
50683460;1.305;1.895;1.230;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.47;0.00;
50683470;1.487;2.317;1.395;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.47;0.00;
50683480;1.301;1.934;1.218;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.47;0.00;
50683490;1.479;2.541;1.493;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.47;0.00;
50683500;1.601;2.650;1.532;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.47;0.00;
50683510;1.700;2.830;1.579;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.47;0.00;
50683520;1.798;2.995;1.696;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.47;0.00;
50683530;1.871;3.275;1.764;0.000;31.1;31.1;31.1;31.1;12.54;12.48;12.48;0.00;
50683540;1.437;2.151;1.302;0.000;31.1;31.1;31.1;31.1;12.54;12.48;12.48;0.00;
50683550;1.587;2.484;1.443;0.000;31.1;31.1;31.1;31.1;12.54;12.48;12.48;0.00;
50683560;1.504;2.339;1.404;0.000;31.1;31.1;31.1;31.1;12.54;12.48;12.48;0.00;
50683570;1.350;1.986;1.251;0.000;31.1;31.1;31.1;31.1;12.54;12.48;12.48;0.00;
50683580;1.701;2.715;1.576;0.000;31.1;31.1;31.1;31.1;12.54;12.48;12.48;0.00;
50683590;1.322;1.932;1.188;0.000;31.1;31.1;31.1;31.1;12.54;12.48;12.48;0.00;
50683600;1.302;1.935;1.204;0.000;31.1;31.1;31.1;31.1;12.54;12.48;12.48;0.00;
50683610;1.527;2.578;1.474;0.000;31.1;31.1;31.1;31.1;12.54;12.48;12.48;0.00;
50683620;1.531;2.460;1.455;0.000;31.1;31.1;31.1;31.1;12.54;12.48;12.48;0.00;
50683630;1.650;2.694;1.542;0.000;31.1;31.1;31.1;31.1;12.54;12.42;12.49;0.00;
50683640;1.393;2.109;1.260;0.000;31.1;31.1;31.1;31.1;12.54;12.42;12.49;0.00;
50683650;1.377;2.039;1.271;0.000;31.1;31.1;31.1;31.1;12.54;12.42;12.49;0.00;
50683660;1.579;2.425;1.452;0.000;31.1;31.1;31.1;31.1;12.54;12.42;12.49;0.00;
50683670;1.342;2.004;1.260;0.000;31.1;31.1;31.1;31.1;12.54;12.42;12.49;0.00;
50683680;1.472;2.187;1.330;0.000;31.1;31.1;31.1;31.1;12.54;12.42;12.49;0.00;
50683690;1.709;2.776;1.601;0.000;31.1;31.1;31.1;31.1;12.54;12.42;12.49;0.00;
50683700;1.326;1.902;1.224;0.000;31.1;31.1;31.1;31.1;12.54;12.42;12.49;0.00;
50683710;1.302;1.852;1.154;0.000;31.1;31.1;31.1;31.1;12.54;12.42;12.49;0.00;
50683720;1.504;2.390;1.424;0.000;31.1;31.1;31.1;31.1;12.54;12.42;12.49;0.00;
50683730;1.536;2.591;1.512;0.000;31.1;31.1;31.1;31.1;12.48;12.43;12.44;0.00;
50683740;1.539;2.497;1.450;0.000;31.1;31.1;31.1;31.1;12.48;12.43;12.44;0.00;
50683750;1.461;2.247;1.344;0.000;31.1;31.1;31.1;31.1;12.48;12.43;12.44;0.00;
50683760;1.426;2.123;1.266;0.000;31.1;31.1;31.1;31.1;12.48;12.43;12.44;0.00;
50683770;1.536;2.392;1.403;0.000;31.1;31.1;31.1;31.1;12.48;12.43;12.44;0.00;
50683780;1.332;1.940;1.211;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.44;0.00;
50683790;1.462;2.230;1.352;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.44;0.00;
50683800;1.545;2.413;1.407;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.44;0.00;
50683810;1.312;1.917;1.211;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.44;0.00;
50683820;1.292;1.893;1.180;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.44;0.00;
50683830;1.292;1.893;1.211;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.44;0.00;
50683840;1.438;2.519;1.430;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.44;0.00;
50683850;1.742;3.004;1.665;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.44;0.00;
50683860;1.442;2.265;1.336;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.44;0.00;
50683870;1.478;2.288;1.340;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.44;0.00;
50683880;1.766;2.908;1.643;0.000;31.1;31.1;31.1;31.1;12.55;12.50;12.51;0.00;
50683890;1.382;2.052;1.258;0.000;31.1;31.1;31.1;31.1;12.55;12.50;12.51;0.00;
50683900;1.363;2.021;1.234;0.000;31.1;31.1;31.1;31.1;12.55;12.50;12.51;0.00;
50683910;1.675;2.720;1.580;0.000;31.1;31.1;31.1;31.1;12.55;12.50;12.51;0.00;
50683920;1.402;2.103;1.309;0.000;31.1;31.1;31.1;31.1;12.55;12.50;12.51;0.00;
50683930;1.655;2.673;1.541;0.000;31.1;31.1;31.1;31.1;12.55;12.50;12.51;0.00;
50683940;1.347;1.994;1.215;0.000;31.1;31.1;31.1;31.1;12.55;12.50;12.51;0.00;
50683950;1.292;1.931;1.222;0.000;31.1;31.1;31.1;31.1;12.55;12.50;12.51;0.00;
50683960;1.450;2.437;1.446;0.000;31.1;31.1;31.1;31.1;12.55;12.50;12.51;0.00;
50683970;1.560;2.484;1.431;0.000;31.1;31.1;31.1;31.1;12.55;12.50;12.51;0.00;
50683980;1.452;2.255;1.304;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.47;0.00;
50683990;1.527;2.396;1.402;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.47;0.00;
50684000;1.464;2.255;1.352;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.47;0.00;
50684010;1.381;2.071;1.285;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.47;0.00;
50684020;1.492;2.263;1.371;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.47;0.00;
50684030;1.480;2.314;1.383;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.47;0.00;
50684040;1.318;1.914;1.226;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.47;0.00;
50684050;1.445;2.243;1.363;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.47;0.00;
50684060;1.504;2.396;1.387;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.47;0.00;
50684070;1.279;2.000;1.254;0.000;31.1;31.1;31.1;31.1;12.54;12.47;12.47;0.00;
50684080;1.393;2.212;1.303;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.46;0.00;
50684090;1.591;2.599;1.476;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.46;0.00;
50684100;1.559;2.454;1.417;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.46;0.00;
50684110;1.385;2.075;1.268;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.46;0.00;
50684120;1.370;2.021;1.256;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.46;0.00;
50684130;1.555;2.427;1.440;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.46;0.00;
50684140;1.338;1.978;1.245;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.46;0.00;
50684150;1.504;2.294;1.386;0.000;31.1;31.1;31.1;31.1;12.54;12.45;12.46;0.00;
