20160121_134805;COM;CPU1;MEM1.2;MEM1.1;T1;T2;T3;T4;V1;V2;V3;V4;
49685455;0.035;4.036;1.293;1.423;31.1;31.2;31.2;31.1;0.90;12.52;12.58;12.60;
49685465;0.035;3.953;1.249;1.387;31.1;31.2;31.2;31.1;0.90;12.52;12.58;12.60;
49685475;0.035;4.273;1.400;1.569;31.1;31.2;31.2;31.1;0.90;12.52;12.58;12.60;
49685485;0.035;3.949;1.245;1.391;31.1;31.2;31.2;31.1;0.90;12.52;12.58;12.60;
49685495;0.035;4.234;1.360;1.522;31.1;31.2;31.2;31.1;0.90;12.52;12.58;12.60;
49685505;0.035;3.918;1.221;1.383;31.1;31.2;31.2;31.1;0.90;12.52;12.58;12.60;
49685515;0.035;4.064;1.297;1.494;31.1;31.2;31.2;31.1;0.90;12.52;12.58;12.60;
49685525;0.035;4.143;1.356;1.546;31.1;31.2;31.2;31.1;0.90;12.52;12.58;12.60;
49685535;0.035;4.182;1.368;1.494;31.1;31.2;31.2;31.1;0.90;12.52;12.58;12.60;
49685545;0.035;4.210;1.380;1.526;31.1;31.2;31.2;31.1;0.90;12.52;12.58;12.60;
49685555;0.039;4.047;1.310;1.440;31.1;31.2;31.2;31.1;0.95;12.53;12.59;12.61;
49685565;0.038;4.079;1.333;1.452;31.1;31.2;31.2;31.1;0.95;12.53;12.59;12.61;
49685575;0.039;4.047;1.294;1.436;31.1;31.2;31.2;31.1;0.95;12.53;12.59;12.61;
49685585;0.038;4.016;1.278;1.412;31.1;31.2;31.2;31.1;0.95;12.53;12.59;12.61;
49685595;0.039;4.641;1.572;1.729;31.1;31.2;31.2;31.1;0.95;12.53;12.59;12.61;
49685605;0.039;4.103;1.318;1.444;31.1;31.2;31.2;31.1;0.95;12.53;12.59;12.61;
49685615;0.039;4.150;1.329;1.467;31.1;31.2;31.2;31.1;0.95;12.53;12.59;12.61;
49685625;0.039;3.956;1.222;1.364;31.1;31.2;31.2;31.1;0.95;12.53;12.59;12.61;
49685635;0.039;3.937;1.234;1.392;31.1;31.2;31.2;31.1;0.95;12.53;12.59;12.61;
49685645;0.039;4.083;1.329;1.515;31.1;31.2;31.2;31.1;0.95;12.53;12.59;12.61;
49685655;0.034;4.121;1.338;1.487;31.1;31.3;31.2;31.1;0.89;12.55;12.60;12.64;
49685665;0.034;4.201;1.382;1.519;31.1;31.3;31.2;31.1;0.89;12.55;12.60;12.64;
49685675;0.034;4.082;1.319;1.471;31.1;31.3;31.2;31.1;0.89;12.55;12.60;12.64;
49685685;0.034;4.054;1.303;1.451;31.1;31.3;31.2;31.1;0.89;12.55;12.60;12.64;
49685695;0.034;4.094;1.323;1.483;31.1;31.3;31.2;31.1;0.89;12.55;12.60;12.64;
49685705;0.034;4.351;1.458;1.602;31.1;31.3;31.2;31.1;0.89;12.55;12.60;12.64;
49685715;0.034;4.070;1.287;1.435;31.1;31.3;31.2;31.1;0.89;12.55;12.60;12.64;
49685725;0.034;3.999;1.279;1.423;31.1;31.3;31.2;31.1;0.89;12.55;12.60;12.64;
49685735;0.034;4.217;1.370;1.511;31.1;31.3;31.2;31.1;0.89;12.55;12.60;12.64;
49685745;0.034;3.979;1.263;1.411;31.1;31.3;31.2;31.1;0.89;12.55;12.60;12.64;
49685755;0.034;3.987;1.263;1.427;31.1;31.3;31.2;31.1;0.88;12.55;12.60;12.64;
49685765;0.034;4.030;1.287;1.455;31.1;31.3;31.2;31.1;0.88;12.55;12.60;12.64;
49685775;0.033;4.110;1.354;1.507;31.1;31.3;31.2;31.1;0.88;12.55;12.60;12.64;
49685785;0.033;4.256;1.426;1.559;31.1;31.3;31.2;31.1;0.88;12.55;12.60;12.64;
49685795;0.033;4.110;1.331;1.471;31.1;31.3;31.2;31.1;0.88;12.55;12.60;12.64;
49685805;0.033;4.066;1.315;1.451;31.1;31.3;31.2;31.1;0.88;12.55;12.60;12.64;
49685815;0.034;4.050;1.295;1.435;31.1;31.3;31.2;31.1;0.88;12.55;12.60;12.64;
49685825;0.033;4.320;1.442;1.590;31.1;31.3;31.2;31.1;0.88;12.55;12.60;12.64;
49685835;0.034;4.066;1.287;1.427;31.1;31.3;31.2;31.1;0.88;12.55;12.60;12.64;
49685845;0.034;4.296;1.438;1.555;31.1;31.3;31.2;31.1;0.88;12.55;12.60;12.64;
49685855;0.034;4.044;1.277;1.428;31.1;31.3;31.2;31.1;0.88;12.52;12.58;12.58;
49685865;0.033;4.301;1.431;1.551;31.1;31.3;31.2;31.1;0.88;12.52;12.58;12.58;
49685875;0.034;3.993;1.229;1.377;31.1;31.3;31.2;31.1;0.88;12.52;12.58;12.58;
49685885;0.034;3.933;1.225;1.385;31.1;31.3;31.2;31.1;0.88;12.52;12.58;12.58;
49685895;0.034;4.048;1.320;1.503;31.1;31.3;31.2;31.1;0.88;12.52;12.58;12.58;
49685905;0.034;4.159;1.372;1.511;31.1;31.3;31.2;31.1;0.88;12.52;12.58;12.58;
49685915;0.034;5.064;1.768;1.931;31.1;31.3;31.2;31.1;0.88;12.52;12.58;12.58;
49685925;0.033;4.092;1.312;1.464;31.1;31.3;31.2;31.1;0.88;12.52;12.58;12.58;
49685935;0.033;4.135;1.356;1.492;31.1;31.3;31.2;31.1;0.88;12.52;12.58;12.58;
49685945;0.034;4.305;1.431;1.575;31.1;31.3;31.2;31.1;0.88;12.52;12.58;12.58;
49685955;0.038;4.027;1.293;1.415;31.1;31.3;31.2;31.1;0.94;12.54;12.58;12.60;
49685965;0.038;4.328;1.431;1.569;31.1;31.3;31.2;31.1;0.94;12.54;12.58;12.60;
49685975;0.038;4.395;1.443;1.601;31.1;31.3;31.2;31.1;0.94;12.54;12.58;12.60;
49685985;0.038;3.956;1.241;1.371;31.1;31.3;31.2;31.1;0.94;12.54;12.58;12.60;
49685995;0.038;3.972;1.237;1.395;31.1;31.3;31.2;31.1;0.94;12.54;12.58;12.60;
49686005;0.034;3.967;1.230;1.402;31.1;31.2;31.2;31.1;0.88;12.55;12.55;12.59;
49686015;0.034;4.026;1.286;1.465;31.1;31.2;31.2;31.1;0.88;12.55;12.55;12.59;
49686025;0.034;4.094;1.321;1.513;31.1;31.2;31.2;31.1;0.88;12.55;12.55;12.59;
49686035;0.033;4.244;1.392;1.556;31.1;31.2;31.2;31.1;0.88;12.55;12.55;12.59;
49686045;0.034;4.145;1.329;1.497;31.1;31.2;31.2;31.1;0.88;12.55;12.55;12.59;
49686055;0.033;4.645;1.614;1.730;31.1;31.2;31.2;31.1;0.88;12.55;12.55;12.59;
49686065;0.033;4.185;1.333;1.481;31.1;31.2;31.2;31.1;0.88;12.55;12.55;12.59;
49686075;0.034;4.217;1.384;1.521;31.1;31.2;31.2;31.1;0.88;12.55;12.55;12.59;
49686085;0.033;4.811;1.673;1.821;31.1;31.2;31.2;31.1;0.88;12.55;12.55;12.59;
49686095;0.033;4.062;1.274;1.433;31.1;31.2;31.2;31.1;0.88;12.55;12.55;12.59;
49686105;0.034;4.051;1.264;1.415;31.1;31.3;31.2;31.1;0.89;12.53;12.57;12.60;
49686115;0.034;3.992;1.256;1.399;31.1;31.3;31.2;31.1;0.89;12.53;12.57;12.60;
49686125;0.034;3.949;1.236;1.371;31.1;31.3;31.2;31.1;0.89;12.53;12.57;12.60;
49686135;0.034;3.909;1.232;1.419;31.1;31.3;31.2;31.1;0.89;12.53;12.57;12.60;
49686145;0.034;4.087;1.315;1.482;31.1;31.3;31.2;31.1;0.89;12.53;12.57;12.60;
49686155;0.034;4.194;1.375;1.506;31.1;31.3;31.2;31.1;0.89;12.53;12.57;12.60;
49686165;0.034;4.158;1.363;1.478;31.1;31.3;31.2;31.1;0.89;12.53;12.57;12.60;
49686175;0.034;4.372;1.486;1.609;31.1;31.3;31.2;31.1;0.89;12.53;12.57;12.60;
49686185;0.034;4.142;1.351;1.478;31.1;31.3;31.2;31.1;0.89;12.53;12.57;12.60;
49686195;0.034;4.024;1.272;1.419;31.1;31.3;31.2;31.1;0.89;12.53;12.57;12.60;
49686205;0.034;4.047;1.294;1.439;31.1;31.3;31.2;31.1;0.89;12.53;12.59;12.60;
49686215;0.034;4.016;1.294;1.419;31.1;31.3;31.2;31.1;0.89;12.53;12.59;12.60;
49686225;0.034;3.988;1.262;1.387;31.1;31.3;31.2;31.1;0.89;12.53;12.59;12.60;
49686235;0.034;3.988;1.250;1.403;31.1;31.3;31.2;31.1;0.89;12.53;12.59;12.60;
49686245;0.034;3.933;1.242;1.367;31.1;31.3;31.2;31.1;0.89;12.53;12.59;12.60;
49686255;0.034;3.956;1.218;1.383;31.1;31.3;31.2;31.1;0.89;12.53;12.59;12.60;
49686265;0.034;3.980;1.274;1.450;31.1;31.3;31.2;31.1;0.89;12.53;12.59;12.60;
49686275;0.034;4.174;1.377;1.565;31.1;31.3;31.2;31.1;0.89;12.53;12.59;12.60;
49686285;0.034;4.182;1.381;1.514;31.1;31.3;31.2;31.1;0.89;12.53;12.59;12.60;
49686295;0.034;4.356;1.484;1.597;31.1;31.3;31.2;31.1;0.89;12.53;12.59;12.60;
49686305;0.033;4.057;1.320;1.448;31.1;31.3;31.2;31.1;0.88;12.51;12.58;12.61;
49686315;0.033;4.424;1.535;1.686;31.1;31.3;31.2;31.1;0.88;12.51;12.58;12.61;
49686325;0.034;4.049;1.309;1.440;31.1;31.3;31.2;31.1;0.88;12.51;12.58;12.61;
49686335;0.033;4.025;1.281;1.408;31.1;31.3;31.2;31.1;0.88;12.51;12.58;12.61;
49686345;0.033;3.978;1.257;1.388;31.1;31.3;31.2;31.1;0.88;12.51;12.58;12.61;
49686355;0.034;3.970;1.241;1.388;31.1;31.3;31.2;31.1;0.88;12.51;12.58;12.61;
49686365;0.034;3.914;1.241;1.364;31.1;31.3;31.2;31.1;0.88;12.51;12.58;12.61;
49686375;0.034;3.985;1.265;1.404;31.1;31.3;31.2;31.1;0.88;12.51;12.58;12.61;
49686385;0.034;3.946;1.241;1.404;31.1;31.3;31.2;31.1;0.88;12.51;12.58;12.61;
49686395;0.034;4.021;1.309;1.483;31.1;31.3;31.2;31.1;0.88;12.51;12.58;12.61;
49686405;0.034;4.138;1.377;1.514;31.1;31.2;31.2;31.1;0.88;12.53;12.59;12.60;
49686415;0.033;4.530;1.572;1.712;31.1;31.2;31.2;31.1;0.88;12.53;12.59;12.60;
49686425;0.034;4.119;1.329;1.458;31.1;31.2;31.2;31.1;0.88;12.53;12.59;12.60;
49686435;0.033;4.368;1.500;1.637;31.1;31.2;31.2;31.1;0.88;12.53;12.59;12.60;
49686445;0.034;4.075;1.322;1.454;31.1;31.2;31.2;31.1;0.88;12.53;12.59;12.60;
49686455;0.034;4.134;1.345;1.490;31.1;31.2;31.2;31.1;0.88;12.53;12.59;12.60;
49686465;0.034;4.051;1.286;1.435;31.1;31.2;31.2;31.1;0.88;12.53;12.59;12.60;
49686475;0.034;3.988;1.266;1.387;31.1;31.2;31.2;31.1;0.88;12.53;12.59;12.60;
49686485;0.033;3.980;1.242;1.387;31.1;31.2;31.2;31.1;0.88;12.53;12.59;12.60;
49686495;0.033;3.968;1.254;1.399;31.1;31.2;31.2;31.1;0.88;12.53;12.59;12.60;
49686505;0.034;4.001;1.264;1.419;31.1;31.3;31.2;31.1;0.88;12.52;12.57;12.60;
49686515;0.033;4.356;1.438;1.609;31.1;31.3;31.2;31.1;0.88;12.52;12.57;12.60;
49686525;0.034;4.131;1.359;1.553;31.1;31.3;31.2;31.1;0.88;12.52;12.57;12.60;
49686535;0.033;4.475;1.529;1.664;31.1;31.3;31.2;31.1;0.88;12.52;12.57;12.60;
49686545;0.034;4.131;1.339;1.494;31.1;31.3;31.2;31.1;0.88;12.52;12.57;12.60;
49686555;0.033;4.312;1.445;1.604;31.1;31.3;31.2;31.1;0.88;12.55;12.59;12.62;
49686565;0.034;4.129;1.337;1.477;31.1;31.3;31.2;31.1;0.88;12.55;12.59;12.62;
49686575;0.034;4.018;1.294;1.409;31.1;31.3;31.2;31.1;0.88;12.55;12.59;12.62;
49686585;0.034;4.007;1.266;1.421;31.1;31.3;31.2;31.1;0.88;12.55;12.59;12.62;
49686595;0.034;4.054;1.278;1.417;31.1;31.3;31.2;31.1;0.88;12.55;12.59;12.62;
49686605;0.033;4.058;1.286;1.409;31.1;31.3;31.2;31.1;0.88;12.55;12.59;12.62;
49686615;0.034;3.991;1.242;1.409;31.1;31.3;31.2;31.1;0.88;12.55;12.59;12.62;
49686625;0.034;3.939;1.218;1.369;31.1;31.3;31.2;31.1;0.88;12.55;12.59;12.62;
49686635;0.033;3.935;1.238;1.405;31.1;31.3;31.2;31.1;0.88;12.55;12.59;12.62;
49686645;0.034;4.034;1.290;1.473;31.1;31.3;31.2;31.1;0.88;12.55;12.59;12.62;
49686655;0.033;4.174;1.375;1.500;31.1;31.2;31.2;31.1;0.88;12.54;12.57;12.62;
49686665;0.034;4.209;1.371;1.524;31.1;31.2;31.2;31.1;0.88;12.54;12.57;12.62;
49686675;0.034;4.371;1.494;1.635;31.1;31.2;31.2;31.1;0.88;12.54;12.57;12.62;
49686685;0.033;4.106;1.343;1.477;31.1;31.2;31.2;31.1;0.88;12.54;12.57;12.62;
49686695;0.033;4.031;1.292;1.417;31.1;31.2;31.2;31.1;0.88;12.54;12.57;12.62;
49686705;0.033;4.047;1.280;1.433;31.1;31.2;31.2;31.1;0.88;12.54;12.57;12.62;
49686715;0.034;3.999;1.260;1.417;31.1;31.2;31.2;31.1;0.88;12.54;12.57;12.62;
49686725;0.034;3.999;1.256;1.397;31.1;31.2;31.2;31.1;0.88;12.54;12.57;12.62;
49686735;0.033;4.003;1.264;1.393;31.1;31.2;31.2;31.1;0.88;12.54;12.57;12.62;
49686745;0.034;3.948;1.232;1.381;31.1;31.2;31.2;31.1;0.88;12.54;12.57;12.62;
49686755;0.033;3.949;1.229;1.378;31.1;31.3;31.2;31.1;0.87;12.52;12.58;12.59;
49686765;0.033;4.281;1.431;1.608;31.1;31.3;31.2;31.1;0.87;12.52;12.58;12.59;
49686775;0.033;4.119;1.368;1.548;31.1;31.3;31.2;31.1;0.87;12.52;12.58;12.59;
49686785;0.033;4.586;1.610;1.754;31.1;31.3;31.2;31.1;0.87;12.52;12.58;12.59;
49686795;0.033;4.317;1.424;1.540;31.1;31.3;31.2;31.1;0.87;12.52;12.58;12.59;
49686805;0.032;4.123;1.340;1.497;31.1;31.3;31.2;31.1;0.87;12.52;12.58;12.59;
49686815;0.033;4.064;1.293;1.457;31.1;31.3;31.2;31.1;0.87;12.52;12.58;12.59;
49686825;0.033;4.016;1.285;1.425;31.1;31.3;31.2;31.1;0.87;12.52;12.58;12.59;
49686835;0.033;4.040;1.293;1.422;31.1;31.3;31.2;31.1;0.87;12.52;12.58;12.59;
49686845;0.033;4.036;1.285;1.410;31.1;31.3;31.2;31.1;0.87;12.52;12.58;12.59;
49686855;0.033;3.974;1.251;1.394;31.1;31.3;31.2;31.1;0.88;12.51;12.56;12.59;
49686865;0.034;3.966;1.251;1.378;31.1;31.3;31.2;31.1;0.88;12.51;12.56;12.59;
49686875;0.034;3.946;1.243;1.382;31.1;31.3;31.2;31.1;0.88;12.51;12.56;12.59;
49686885;0.034;4.274;1.405;1.576;31.1;31.3;31.2;31.1;0.88;12.51;12.56;12.59;
49686895;0.033;4.341;1.441;1.639;31.1;31.3;31.2;31.1;0.88;12.51;12.56;12.59;
49686905;0.033;4.479;1.552;1.695;31.1;31.3;31.2;31.1;0.88;12.51;12.56;12.59;
49686915;0.033;4.143;1.338;1.465;31.1;31.3;31.2;31.1;0.88;12.51;12.56;12.59;
49686925;0.034;4.132;1.334;1.485;31.1;31.3;31.2;31.1;0.88;12.51;12.56;12.59;
49686935;0.033;4.333;1.461;1.604;31.1;31.3;31.2;31.1;0.88;12.51;12.56;12.59;
49686945;0.033;4.112;1.318;1.457;31.1;31.3;31.2;31.1;0.88;12.51;12.56;12.59;
49686955;0.034;4.324;1.420;1.557;31.1;31.2;31.2;31.1;0.88;12.55;12.58;12.60;
49686965;0.034;4.078;1.305;1.435;31.1;31.2;31.2;31.1;0.88;12.55;12.58;12.60;
49686975;0.034;4.450;1.447;1.569;31.1;31.2;31.2;31.1;0.88;12.55;12.58;12.60;
49686985;0.034;3.983;1.241;1.375;31.1;31.2;31.2;31.1;0.88;12.55;12.58;12.60;
49686995;0.034;4.014;1.253;1.407;31.1;31.2;31.2;31.1;0.88;12.55;12.58;12.60;
49687005;0.034;4.125;1.285;1.431;31.1;31.2;31.2;31.1;0.88;12.55;12.58;12.60;
49687015;0.034;4.038;1.269;1.474;31.1;31.2;31.2;31.1;0.88;12.55;12.58;12.60;
49687025;0.034;4.324;1.435;1.597;31.1;31.2;31.2;31.1;0.88;12.55;12.58;12.60;
49687035;0.034;4.181;1.364;1.490;31.1;31.2;31.2;31.1;0.88;12.55;12.58;12.60;
49687045;0.034;4.193;1.372;1.510;31.1;31.2;31.2;31.1;0.88;12.55;12.58;12.60;
49687055;0.035;4.063;1.316;1.423;31.1;31.3;31.2;31.1;0.90;12.53;12.61;12.60;
49687065;0.035;4.047;1.312;1.423;31.1;31.3;31.2;31.1;0.90;12.53;12.61;12.60;
49687075;0.035;4.059;1.312;1.450;31.1;31.3;31.2;31.1;0.90;12.53;12.61;12.60;
49687085;0.035;4.012;1.296;1.427;31.1;31.3;31.2;31.1;0.90;12.53;12.61;12.60;
49687095;0.035;3.996;1.260;1.387;31.1;31.3;31.2;31.1;0.90;12.53;12.61;12.60;
49687105;0.035;3.983;1.245;1.387;31.1;31.3;31.2;31.1;0.90;12.60;12.66;12.67;
49687115;0.035;4.222;1.381;1.534;31.1;31.3;31.2;31.1;0.90;12.60;12.66;12.67;
49687125;0.035;4.039;1.269;1.407;31.1;31.3;31.2;31.1;0.90;12.60;12.66;12.67;
49687135;0.035;3.951;1.257;1.375;31.1;31.3;31.2;31.1;0.90;12.60;12.66;12.67;
49687145;0.035;4.318;1.437;1.638;31.1;31.3;31.2;31.1;0.90;12.60;12.66;12.67;
49687155;0.035;4.162;1.365;1.538;31.1;31.3;31.2;31.1;0.90;12.60;12.66;12.67;
49687165;0.035;4.142;1.341;1.475;31.1;31.3;31.2;31.1;0.90;12.60;12.66;12.67;
49687175;0.035;4.202;1.373;1.527;31.1;31.3;31.2;31.1;0.90;12.60;12.66;12.67;
49687185;0.035;4.091;1.313;1.471;31.1;31.3;31.2;31.1;0.90;12.60;12.66;12.67;
49687195;0.035;4.087;1.313;1.443;31.1;31.3;31.2;31.1;0.90;12.60;12.66;12.67;
49687205;0.033;4.017;1.267;1.428;31.1;31.2;31.2;31.1;0.88;12.51;12.56;12.61;
49687215;0.034;4.037;1.283;1.400;31.1;31.2;31.2;31.1;0.88;12.51;12.56;12.61;
49687225;0.033;4.005;1.275;1.424;31.1;31.2;31.2;31.1;0.88;12.51;12.56;12.61;
49687235;0.033;4.949;1.710;1.892;31.1;31.2;31.2;31.1;0.88;12.51;12.56;12.61;
49687245;0.034;4.325;1.433;1.567;31.1;31.2;31.2;31.1;0.88;12.51;12.56;12.61;
49687255;0.033;4.207;1.374;1.531;31.1;31.2;31.2;31.1;0.88;12.51;12.56;12.61;
49687265;0.034;3.966;1.255;1.452;31.1;31.2;31.2;31.1;0.88;12.51;12.56;12.61;
49687275;0.033;4.104;1.314;1.495;31.1;31.2;31.2;31.1;0.88;12.51;12.56;12.61;
49687285;0.034;4.136;1.354;1.499;31.1;31.2;31.2;31.1;0.88;12.51;12.56;12.61;
49687295;0.033;4.246;1.417;1.543;31.1;31.2;31.2;31.1;0.88;12.51;12.56;12.61;
49687305;0.033;4.094;1.339;1.455;31.1;31.2;31.2;31.1;0.88;12.55;12.64;12.64;
49687315;0.033;4.427;1.530;1.678;31.1;31.2;31.2;31.1;0.88;12.55;12.64;12.64;
49687325;0.034;4.851;1.717;1.861;31.1;31.2;31.2;31.1;0.88;12.55;12.64;12.64;
49687335;0.034;4.046;1.291;1.419;31.1;31.2;31.2;31.1;0.88;12.55;12.64;12.64;
49687345;0.034;4.399;1.439;1.578;31.1;31.2;31.2;31.1;0.88;12.55;12.64;12.64;
49687355;0.033;4.300;1.419;1.559;31.1;31.2;31.2;31.1;0.88;12.55;12.64;12.64;
49687365;0.034;4.011;1.279;1.396;31.1;31.2;31.2;31.1;0.88;12.55;12.64;12.64;
49687375;0.034;4.153;1.347;1.479;31.1;31.2;31.2;31.1;0.88;12.55;12.64;12.64;
49687385;0.033;3.931;1.227;1.396;31.1;31.2;31.2;31.1;0.88;12.55;12.64;12.64;
49687395;0.034;4.030;1.311;1.459;31.1;31.2;31.2;31.1;0.88;12.55;12.64;12.64;
49687405;0.033;4.174;1.377;1.524;31.1;31.2;31.2;31.1;0.88;12.53;12.59;12.59;
49687415;0.034;4.170;1.365;1.505;31.1;31.2;31.2;31.1;0.88;12.53;12.59;12.59;
49687425;0.034;4.131;1.345;1.477;31.1;31.2;31.2;31.1;0.88;12.53;12.59;12.59;
49687435;0.034;4.415;1.500;1.635;31.1;31.2;31.2;31.1;0.88;12.53;12.59;12.59;
49687445;0.034;4.024;1.302;1.433;31.1;31.2;31.2;31.1;0.88;12.53;12.59;12.59;
49687455;0.034;4.024;1.270;1.398;31.1;31.2;31.2;31.1;0.88;12.53;12.59;12.59;
49687465;0.034;4.000;1.246;1.398;31.1;31.2;31.2;31.1;0.88;12.53;12.59;12.59;
49687475;0.033;4.261;1.401;1.528;31.1;31.2;31.2;31.1;0.88;12.53;12.59;12.59;
49687485;0.034;3.984;1.246;1.378;31.1;31.2;31.2;31.1;0.88;12.53;12.59;12.59;
49687495;0.033;4.332;1.452;1.580;31.1;31.2;31.2;31.1;0.88;12.53;12.59;12.59;
49687505;0.039;3.988;1.273;1.409;31.1;31.2;31.2;31.1;0.95;12.53;12.62;12.62;
49687515;0.039;4.004;1.265;1.445;31.1;31.2;31.2;31.1;0.95;12.53;12.62;12.62;
49687525;0.039;4.043;1.317;1.473;31.1;31.2;31.2;31.1;0.95;12.53;12.62;12.62;
49687535;0.039;4.225;1.416;1.548;31.1;31.2;31.2;31.1;0.95;12.53;12.62;12.62;
49687545;0.039;4.198;1.388;1.520;31.1;31.2;31.2;31.1;0.95;12.53;12.62;12.62;
49687555;0.039;4.127;1.365;1.493;31.1;31.2;31.2;31.1;0.95;12.53;12.62;12.62;
49687565;0.039;4.091;1.313;1.437;31.1;31.2;31.2;31.1;0.95;12.53;12.62;12.62;
49687575;0.038;4.051;1.313;1.445;31.1;31.2;31.2;31.1;0.95;12.53;12.62;12.62;
49687585;0.038;4.079;1.317;1.457;31.1;31.2;31.2;31.1;0.95;12.53;12.62;12.62;
49687595;0.039;4.233;1.384;1.528;31.1;31.2;31.2;31.1;0.95;12.53;12.62;12.62;
49687605;0.034;3.979;1.259;1.382;31.1;31.3;31.2;31.1;0.88;12.54;12.60;12.59;
49687615;0.033;4.288;1.386;1.544;31.1;31.3;31.2;31.1;0.88;12.54;12.60;12.59;
49687625;0.033;3.928;1.227;1.394;31.1;31.3;31.2;31.1;0.88;12.54;12.60;12.59;
49687635;0.033;3.956;1.239;1.382;31.1;31.3;31.2;31.1;0.88;12.54;12.60;12.59;
49687645;0.033;3.956;1.247;1.429;31.1;31.3;31.2;31.1;0.88;12.54;12.60;12.59;
49687655;0.034;4.123;1.346;1.522;31.1;31.2;31.2;31.1;0.88;12.53;12.56;12.60;
49687665;0.033;4.158;1.362;1.510;31.1;31.2;31.2;31.1;0.88;12.53;12.56;12.60;
49687675;0.034;4.182;1.370;1.514;31.1;31.2;31.2;31.1;0.88;12.53;12.56;12.60;
49687685;0.034;4.087;1.310;1.450;31.1;31.2;31.2;31.1;0.88;12.53;12.56;12.60;
49687695;0.034;4.071;1.291;1.439;31.1;31.2;31.2;31.1;0.88;12.53;12.56;12.60;
49687705;0.033;4.676;1.631;1.763;31.1;31.2;31.2;31.1;0.88;12.53;12.56;12.60;
49687715;0.033;4.043;1.287;1.427;31.1;31.2;31.2;31.1;0.88;12.53;12.56;12.60;
49687725;0.034;4.095;1.306;1.450;31.1;31.2;31.2;31.1;0.88;12.53;12.56;12.60;
49687735;0.033;4.289;1.425;1.573;31.1;31.2;31.2;31.1;0.88;12.53;12.56;12.60;
49687745;0.034;3.956;1.231;1.379;31.1;31.2;31.2;31.1;0.88;12.53;12.56;12.60;
49687755;0.033;3.942;1.218;1.374;31.1;31.2;31.2;31.1;0.88;12.51;12.59;12.59;
49687765;0.033;3.922;1.222;1.418;31.1;31.2;31.2;31.1;0.88;12.51;12.59;12.59;
49687775;0.033;4.068;1.325;1.524;31.1;31.2;31.2;31.1;0.88;12.51;12.59;12.59;
49687785;0.034;4.139;1.377;1.489;31.1;31.2;31.2;31.1;0.88;12.51;12.59;12.59;
49687795;0.034;4.155;1.353;1.501;31.1;31.2;31.2;31.1;0.88;12.51;12.59;12.59;
49687805;0.034;4.045;1.290;1.429;31.1;31.2;31.2;31.1;0.88;12.51;12.59;12.59;
49687815;0.033;4.349;1.472;1.612;31.1;31.2;31.2;31.1;0.88;12.51;12.59;12.59;
49687825;0.034;4.274;1.429;1.548;31.1;31.2;31.2;31.1;0.88;12.51;12.59;12.59;
49687835;0.033;4.041;1.286;1.429;31.1;31.2;31.2;31.1;0.88;12.51;12.59;12.59;
49687845;0.034;4.211;1.401;1.560;31.1;31.2;31.2;31.1;0.88;12.51;12.59;12.59;
49687855;0.038;4.191;1.387;1.527;31.1;31.2;31.2;31.1;0.94;12.58;12.61;12.64;
49687865;0.038;4.620;1.574;1.706;31.1;31.2;31.2;31.1;0.94;12.58;12.61;12.64;
49687875;0.038;5.550;2.055;2.207;31.1;31.2;31.2;31.1;0.94;12.58;12.61;12.64;
49687885;0.038;5.482;2.019;2.191;31.1;31.2;31.2;31.1;0.94;12.58;12.61;12.64;
49687895;0.038;5.546;2.011;2.227;31.1;31.2;31.2;31.1;0.94;12.58;12.61;12.64;
49687905;0.038;4.978;1.805;2.000;31.1;31.2;31.2;31.1;0.94;12.58;12.61;12.64;
49687915;0.038;4.624;1.630;1.789;31.1;31.2;31.2;31.1;0.94;12.58;12.61;12.64;
49687925;0.038;4.175;1.383;1.495;31.1;31.2;31.2;31.1;0.94;12.58;12.61;12.64;
49687935;0.038;4.163;1.395;1.523;31.1;31.2;31.2;31.1;0.94;12.58;12.61;12.64;
49687945;0.038;4.370;1.471;1.606;31.1;31.2;31.2;31.1;0.94;12.58;12.61;12.64;
49687955;0.034;4.094;1.345;1.471;31.1;31.2;31.2;31.1;0.89;12.55;12.62;12.64;
49687965;0.034;4.335;1.476;1.622;31.1;31.2;31.2;31.1;0.89;12.55;12.62;12.64;
49687975;0.034;4.034;1.281;1.431;31.1;31.2;31.2;31.1;0.89;12.55;12.62;12.64;
49687985;0.034;3.943;1.257;1.372;31.1;31.2;31.2;31.1;0.89;12.55;12.62;12.64;
49687995;0.034;3.943;1.245;1.384;31.1;31.2;31.2;31.1;0.89;12.55;12.62;12.64;
49688005;0.034;3.943;1.245;1.360;31.1;31.2;31.2;31.1;0.89;12.55;12.62;12.64;
49688015;0.034;3.923;1.265;1.431;31.1;31.2;31.2;31.1;0.89;12.55;12.62;12.64;
49688025;0.034;4.090;1.329;1.507;31.1;31.2;31.2;31.1;0.89;12.55;12.62;12.64;
49688035;0.034;4.125;1.365;1.535;31.1;31.2;31.2;31.1;0.89;12.55;12.62;12.64;
49688045;0.034;4.276;1.436;1.582;31.1;31.2;31.2;31.1;0.89;12.55;12.62;12.64;
49688055;0.033;4.275;1.459;1.601;31.1;31.3;31.2;31.1;0.88;12.58;12.58;12.60;
